ASV Id,log2 (Fold Change),p value ,FDR adjusted q value,Contrast (which fractions are we comparing?),Kingdom,Phylum,Class,Order,Family,Genus,Cumulative relative abuncance in soil,Cumulative relative abuncance in root,Cumulative relative abuncance in shoot
ASV767,-1.084317413,0.124533261,0.274409759,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.001146011,8.99E-05,9.36E-05
ASV768,0.414844876,0.323455525,0.519538701,Root-Shoot,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,0.00044311,0.000208383,0.000149388
ASV769,-14.7387829,2.72E-07,2.96E-06,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Xylophilus,0,1.30E-05,0.000435413
ASV77,0.994022006,0.428066608,0.616089594,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,2.44E-05,0.003108279,0.001298035
ASV770,0.477816148,0.639647106,0.785780285,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Bryobacter,0.000668743,0.000149454,0.000105801
ASV771,-0.204672426,0.735776292,0.855252821,Root-Shoot,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,NA,0.00037227,0.000182106,0.000197203
ASV772,-0.340778194,0.73498133,0.855100174,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000669531,0.000115787,0.000127539
ASV774,-1.138092576,0.389310475,0.582355591,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,NA,0,0.000123568,0.000305529
ASV775,-1.690193695,0.05589621,0.151492632,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,NA,NA,0.000309331,0.000130309,0.000274839
ASV776,6.315066954,5.01E-06,4.53E-05,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,NA,0,0.000422688,0
ASV777,-2.732083325,0.000348892,0.002130554,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,0.001027464,3.78E-05,0.0001567
ASV778,-8.535250362,1.42E-12,2.99E-11,Root-Shoot,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,2.44E-05,1.23E-05,0.000528305
ASV779,-8.864969625,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Solimonas,0,6.00E-06,0.000386292
ASV78,-2.962767703,0.002564275,0.012175286,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,5.79E-05,0.00060857,0.004555044
ASV780,0.308506925,0.736521986,0.855413541,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.000757116,0.000121734,0.000107044
ASV781,1.717048106,0.136031887,0.291824494,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga,0,0.000304726,0.00011674
ASV782,-4.046336274,2.85E-05,0.000222584,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,2.05E-05,3.91E-05,0.000516597
ASV783,5.582848202,0.000467085,0.002748122,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lechevalieria,1.69E-05,0.000367882,3.87E-05
ASV784,0.372206926,0.631000316,0.779991757,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.000265916,0.000260405,0.000157057
ASV785,8.02466446,1.38E-08,1.78E-07,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,0,0.000473356,8.39E-06
ASV786,1.257944906,0.466196231,0.649137038,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pelomonas,0,0.000317085,0.000211759
ASV787,-7.837015849,0.00313383,0.014318935,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,0.000213881,7.79E-05,4.86E-05
ASV788,-0.653901188,0.514852763,0.686647986,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Bryobacter,0.00097441,6.46E-05,7.19E-05
ASV789,-5.481073628,1.71E-14,4.43E-13,Root-Shoot,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,NA,NA,0.000255128,1.46E-05,0.000427564
ASV79,1.800927562,0.011722491,0.043465984,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Variovorax,0.000222419,0.00299057,0.000786593
ASV790,-2.313362795,0.210737712,0.391355876,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,5.68E-05,6.23E-05,0.000322485
ASV791,-0.278913658,0.790946844,0.890657643,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,0.000930659,8.00E-05,6.63E-05
ASV792,2.984030952,0.00267305,0.012616207,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Aetherobacter,1.75E-05,0.000405304,5.16E-05
ASV793,-6.249882451,9.41E-16,2.78E-14,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,NA,NA,5.00E-05,2.96E-05,0.000480572
ASV794,-2.487683888,0.002049941,0.010076678,Root-Shoot,Bacteria,Patescibacteria,NA,NA,NA,NA,0.00014141,0.000100914,0.000366927
ASV796,3.725826297,0.002756895,0.012893864,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,4.68E-06,0.000353746,1.31E-05
ASV797,2.589131404,0.027814207,0.088463081,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,6.76E-06,0.000342381,6.72E-05
ASV798,-32.11223786,6.21E-120,1.60E-116,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,0,0,0.000567196
ASV799,-2.679246975,0.13891888,0.296229998,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,0,4.23E-05,0.000435708
ASV8,-6.402410982,3.67E-29,3.10E-27,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Nevskia,2.66E-05,0.000874121,0.02894489
ASV80,4.437711865,3.25E-12,6.67E-11,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,9.36E-05,0.003587209,0.000251645
ASV800,-2.503213699,0.067675421,0.175452274,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.001209863,7.27E-05,0.000102517
ASV801,2.620044188,0.016227601,0.057129136,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,0,0.000368942,0.000102484
ASV802,8.084781867,2.84E-05,0.000222584,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,0,0.000249104,3.37E-06
ASV803,-1.458578023,0.152773555,0.31557256,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium,0.000436515,0.000109203,0.000127075
ASV804,-1.963899249,0.003491786,0.015710749,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000782245,5.36E-05,0.000199765
ASV805,-0.471562952,0.552412286,0.716169771,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,NA,NA,0.000954293,7.28E-05,7.45E-05
ASV806,0.286628393,0.720543374,0.844331302,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,NA,0.001097632,0.000111369,8.28E-05
ASV807,-5.035583809,0.002694301,0.012681052,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,2.68E-05,3.95E-05,0.000493787
ASV808,1.775864947,0.101789673,0.236636886,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,NA,0,0.000335394,7.11E-05
ASV809,1.790137239,0.000252512,0.001589068,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,0.000542641,0.000247691,7.35E-05
ASV81,5.040718972,6.18E-14,1.52E-12,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,4.54E-05,0.003892147,0.000173134
ASV810,0.440774986,0.620360705,0.769979307,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000460936,0.000201409,0.0001295
ASV811,-4.805189229,2.50E-07,2.73E-06,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,2.27E-05,3.25E-05,0.000463788
ASV812,25.73048997,1.11E-21,5.41E-20,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,0.000534702,0.000196746,0
ASV813,-3.69373065,0.215254134,0.397285518,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,2.61E-05,2.20E-05,0.000455985
ASV814,2.847874541,0.002669711,0.012614914,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,0.000112723,0.000352979,4.80E-05
ASV815,-0.73983641,0.514292156,0.68616665,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000995526,9.96E-05,0.000129154
ASV816,4.609386132,7.03E-10,1.07E-08,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,NA,0.000115467,0.000367373,3.46E-05
ASV817,4.208407586,3.53E-05,0.000272023,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,1.25E-05,0.000508325,4.77E-05
ASV818,2.836885025,0.0032256,0.01469112,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,8.72E-05,0.000437857,5.77E-05
ASV819,5.575738584,2.05E-06,1.97E-05,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0,0.000415352,2.11E-05
ASV82,3.858731681,2.05E-12,4.27E-11,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0.000170601,0.004304775,0.000264103
ASV820,-9.922351823,1.63E-06,1.58E-05,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,0,0.000142609,0.000320641
ASV821,4.921172243,NA,NA,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,0,0.000379932,2.52E-05
ASV822,1.935363778,0.063239554,0.166294216,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,0.000126313,0.000290223,9.73E-05
ASV823,0.063156906,0.958369917,0.997562721,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000890184,7.44E-05,0.000101144
ASV824,0.528105107,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pelomonas,0,0.000306482,0.00011509
ASV825,9.142155401,0.000736875,0.004116914,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinocorallia,0,0.000548095,6.97E-05
ASV826,2.292673638,0.021508597,0.071704597,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000209087,0.000283844,7.10E-05
ASV827,8.659069147,1.84E-07,2.04E-06,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,NA,0,0.000411544,2.35E-05
ASV828,0.278325377,0.829578331,0.915066179,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000566586,0.000162717,0.000117316
ASV83,-5.454562446,1.04E-09,1.54E-08,Root-Shoot,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_Incertae_Sedis,Unknown_Family,Leptolyngbya_EcFYyyy-00,9.24E-05,0.000162792,0.004980859
ASV830,-0.297115356,0.878499225,0.947136284,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0,0.000218895,0.000195349
ASV831,-7.12112268,4.78E-05,0.000359386,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,0.000131265,0,0.000491134
ASV832,-5.382694417,2.34E-05,0.000186125,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,0,3.06E-05,0.000511876
ASV833,10.03581736,4.82E-12,9.64E-11,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhizobacter,0,0.000445316,6.02E-06
ASV834,2.81381476,0.022371658,0.073936214,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,0.00010238,0.000312739,5.94E-05
ASV835,1.238665208,0.05737688,0.154625068,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,NA,3.81E-05,0.00032999,0.000107598
ASV836,-3.623924109,0.03922147,0.115183735,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,4.87E-05,0.000194515,0.000176806
ASV837,32.46707707,1.79E-66,1.09E-63,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,0,0.000382656,0
ASV838,2.049607777,0.173278405,0.34296348,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000815161,6.02E-05,2.82E-05
ASV839,-0.429422524,0.811579061,0.903429477,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0,0.000189165,0.00025982
ASV84,1.141825061,0.187728613,0.361972792,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0,0.002803862,0.001239309
ASV840,3.94624387,0.006223005,0.025865617,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000698107,0.000141641,6.96E-05
ASV841,2.428084872,0.010156828,0.038590705,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,0.000169989,0.000291451,8.37E-05
ASV842,-0.98203985,0.157707977,0.322830842,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,C0119,NA,NA,0.000614644,9.25E-05,0.000151868
ASV843,-1.19362204,0.183743851,0.356422962,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Parafilimonas,0.000333181,0.000114156,0.000261505
ASV844,-1.946970732,0.00904377,0.03507268,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,0.000818573,6.73E-05,0.000159416
ASV845,-1.128990697,0.283936537,0.476456226,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.001147228,5.87E-05,0.000100463
ASV846,1.295128902,0.183474133,0.356199743,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,1.40E-05,0.000323057,0.000106287
ASV847,-2.673248732,0.001661161,0.008418509,Root-Shoot,Bacteria,Actinobacteria,MB-A2-108,NA,NA,NA,0.001133683,3.12E-05,0.000134387
ASV848,-1.173254814,0.10062928,0.234486248,Root-Shoot,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,0.000723867,7.72E-05,0.000131834
ASV849,1.419515317,0.372625887,0.567025043,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,0.000498527,0.000180782,6.99E-05
ASV85,-4.089027982,1.05E-05,8.96E-05,Root-Shoot,Bacteria,Cyanobacteria,Oxyphotobacteria,Leptolyngbyales,Leptolyngbyaceae,Leptolyngbya_Es-Yyy1000,3.10E-05,0.000566335,0.003699537
ASV850,-0.184068496,0.881993983,0.949612907,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,NA,0.000729889,0.00011142,0.000105132
ASV851,3.370627691,0.070943457,0.181550435,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,NA,3.44E-05,0.000322751,4.44E-05
ASV852,-11.23305292,1.25E-16,3.96E-15,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,0,3.85E-06,0.000514342
ASV853,1.108169577,0.29871913,0.491395757,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,0.00031034,0.000247977,0.000106332
ASV854,0.159664481,0.832041338,0.916701469,Root-Shoot,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,0.000630666,0.00014175,0.00010001
ASV855,-0.224049748,0.754995071,0.866550405,Root-Shoot,Bacteria,Acidobacteria,Subgroup_11,NA,NA,NA,0.000913883,9.75E-05,8.00E-05
ASV856,-0.371537597,0.481480431,0.66086555,Root-Shoot,Bacteria,Actinobacteria,Acidimicrobiia,NA,NA,NA,0.000940691,8.34E-05,9.36E-05
ASV857,1.219515088,0.292951592,0.485099601,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,0.000741507,8.63E-05,6.06E-05
ASV858,-3.360643222,0.122538767,0.271640776,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,0.000730326,9.80E-05,4.29E-05
ASV86,0.829639552,0.357319362,0.554070542,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,0.003470483,0.001051792,0.000195829
ASV860,-5.804799849,7.25E-12,1.42E-10,Root-Shoot,Bacteria,Actinobacteria,Acidimicrobiia,NA,NA,NA,5.54E-05,1.83E-05,0.000475296
ASV861,3.899522236,0.000575619,0.00329638,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,0,0.000431917,3.90E-05
ASV862,-1.950287276,0.002618461,0.012409701,Root-Shoot,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,0.000526342,7.78E-05,0.000245698
ASV863,1.864968037,0.064500032,0.168833501,Root-Shoot,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,0.000472089,0.000234834,6.90E-05
ASV864,-7.203588455,1.35E-09,1.98E-08,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Frankiales,NA,NA,0,0,0.000525371
ASV865,-5.712013329,1.18E-05,9.97E-05,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,0,2.79E-05,0.000523421
ASV866,-1.625075204,0.135266907,0.290734362,Root-Shoot,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,0.000645247,0.000100186,0.000197678
ASV867,-4.521646642,5.71E-07,5.89E-06,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,2.63E-05,2.72E-05,0.000474104
ASV868,10.09871271,4.61E-11,8.26E-10,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,0,0.000388477,3.44E-06
ASV87,0.76578048,0.396173387,0.587506154,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pseudoduganella,0.000347141,0.002416749,0.001214687
ASV870,9.294517712,NA,NA,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,0,0.000360428,6.67E-06
ASV871,0.829475086,0.26366694,0.454858389,Root-Shoot,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,0.000245249,0.000240833,0.000110014
ASV872,6.406818868,NA,NA,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,1.63E-05,0.000362901,1.88E-05
ASV873,-1.809799481,0.047183332,0.133177927,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,0.000380296,8.87E-05,0.00030125
ASV874,-1.427231929,0.287591685,0.480002444,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,NA,2.85E-05,0.000157774,0.000350612
ASV875,-0.835925209,0.461855138,0.644658464,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,NA,0.000664174,0.000103993,0.00011574
ASV876,-0.376945579,0.654884762,0.79671334,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.000615519,0.000107176,0.000121741
ASV877,4.204946345,NA,NA,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,0,0.000391438,4.83E-05
ASV879,3.479923028,0.052327413,0.14429935,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Candidatus_Solibacter,0.000670157,0.000116971,7.80E-05
ASV88,-1.274459165,0.003086619,0.014153411,Root-Shoot,Bacteria,Chloroflexi,Gitt-GS-136,NA,NA,NA,0.009188636,0.00058141,0.000998513
ASV880,-2.008786631,0.032600715,0.099895415,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000973095,5.90E-05,0.00012848
ASV881,-0.058006348,0.955590675,0.996079349,Root-Shoot,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,0.00066584,8.27E-05,0.000107555
ASV882,-6.315558456,2.68E-24,1.55E-22,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,5.54E-05,4.37E-06,0.000486097
ASV884,-9.836127822,2.82E-06,2.67E-05,Root-Shoot,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,0.000855834,4.40E-05,0.000103336
ASV885,1.482124315,0.44582848,0.630505379,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0.000222141,0.000278835,0.000125831
ASV886,3.525431391,0.031468227,0.097439016,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,NA,0,0.000267225,0.00010757
ASV887,-6.190572112,2.08E-07,2.29E-06,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,1.68E-05,1.42E-05,0.000450984
ASV888,-2.068914196,0.107975239,0.246677474,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Bryobacter,0.000763715,6.84E-05,7.17E-05
ASV889,2.113706925,0.151720897,0.314422799,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,NA,0,0.000263288,0.000222643
ASV89,-1.080792219,0.002093104,0.010240019,Root-Shoot,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Pyrinomonadales,Pyrinomonadaceae,RB41,0.007603727,0.000685139,0.001190987
ASV890,33.79960171,6.53E-62,3.06E-59,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,0,0.000362018,0
ASV891,-0.789256799,NA,NA,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,0,2.16E-05,0.000465413
ASV892,2.78541772,0.039399615,0.115597837,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,0,0.000314218,9.22E-05
ASV893,31.3799741,5.34E-54,1.84E-51,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lechevalieria,0,0.00033354,0
ASV894,1.651331317,0.366516756,0.561542022,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,0.00064182,0.000114241,1.10E-05
ASV895,2.611599789,0.001297028,0.006772929,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,0.000330665,0.000249888,6.62E-05
